4.9445343,1.9400661,27.23102
4.6440873,1.9586879,26.600786
4.3755474,2.0040817,25.982395
4.138401,2.0723221,25.37722
3.9317932,2.16014,24.786255
3.754628,2.2648964,24.21022
3.6056547,2.3845396,23.649652
3.4835432,2.5175526,23.104973
3.386944,2.6628976,22.57654
3.3145394,2.8199582,22.06469
3.2650814,2.9884868,21.569767
3.237422,3.1685543,21.09215
3.2305353,3.360505,20.632273
3.2435322,3.564917,20.190641
3.2756708,3.782567,19.767853
3.3263605,4.0143995,19.364614
3.3951645,4.2614994,18.981758
3.481798,4.5250688,18.620262
3.586125,4.8064017,18.281275
3.7081525,5.1068635,17.966137
3.8480237,5.427866,17.67641
4.0060077,5.7708416,17.413906
4.182491,6.1372128,17.180716
4.377963,6.528356,16.979252
4.5930023,6.9455566,16.81228
4.8282576,7.389953,16.682962
5.084427,7.862469,16.594889
5.3622313,8.3637295,16.55212
5.662381,8.893954,16.559214
5.9855385,9.452836,16.621244
6.332268,10.039388,16.743814
6.70298,10.651766,16.933033
7.0978584,11.287065,17.19547
7.516779,11.941084,17.538065
7.9592094,12.608073,17.967968
8.424096,13.280463,18.492325
8.909733,13.948594,19.117954
9.413619,14.600474,19.850925
9.932304,15.221592,20.696001
10.461233,15.794831,21.655962
10.994593,16.300549,22.730804
11.525188,16.71687,23.916828
12.044356,17.020294,25.205696
12.54195,17.186647,26.583529
13.00642,17.192434,28.030174
13.425021,17.016586,29.518824
13.784178,16.642517,31.016136
14.070012,16.060343,32.483074
14.269045,15.2689705,33.876553
14.369038,14.277753,35.151913
14.359909,13.107314,36.266106
14.23465,11.789236,37.18121
13.9901085,10.36443,37.867867
13.627541,8.88026,38.308052
13.152813,7.386724,38.496666
12.576204,5.93225,38.44165
11.911809,4.5597644,38.16259
11.176604,3.3036184,37.688072
10.389306,2.1877847,37.052288
9.569154,1.2254369,36.291523
8.734782,0.41975403,35.441013
7.9032793,-0.2343998,34.532585
7.0895114,-0.74834424,33.59319
6.305726,-1.1373906,32.644318
5.5614142,-1.4188746,31.702082
4.863385,-1.610574,30.777782
4.215989,-1.7295625,29.878714
3.621434,-1.7914733,29.00903
3.0801432,-1.8100998,28.170578
2.5911188,-1.7972529,27.36361
2.1522818,-1.7627907,26.587343
1.7607745,-1.7147584,25.840406
1.4132212,-1.6595852,25.121136
1.1059406,-1.6023047,24.427786
0.835116,-1.5467751,23.758657
0.5969269,-1.4958873,23.112175
0.3876455,-1.4517517,22.486921
0.20370579,-1.415863,21.881643
4.174891e-2,-1.389241,21.295248
-0.10135007,-1.3725494,20.726795
-0.22847,-1.3661953,20.175472
-0.34224254,-1.3704101,19.640581
-0.4450593,-1.3853154,19.121523
-0.5390849,-1.4109768,18.61778
-0.6262741,-1.4474452,18.128912
-0.7083912,-1.4947908,17.65454
-0.7870312,-1.5531292,17.19434
-0.86364096,-1.6226418,16.748047
-0.93954104,-1.7035918,16.315447
-1.0159461,-1.7963371,15.896374
-1.0939852,-1.9013401,15.490721
-1.1747206,-2.0191765,15.098435
-1.2591662,-2.150542,14.71953
-1.3483038,-2.2962599,14.354088
-1.4430994,-2.4572856,14.002273
-1.544518,-2.634714,13.66434
-1.6535376,-2.8297837,13.3406515
-1.7711623,-3.0438836,13.0316925
-1.8984344,-3.2785578,12.738092
-2.0364468,-3.5355096,12.460651
-2.186353,-3.816605,12.200366
-2.349378,-4.1238747,11.9584675
-2.5268278,-4.459512,11.736461
-2.7200963,-4.8258686,11.536173
-2.9306736,-5.225442,11.35981
-3.1601505,-5.660857,11.210022
-3.410221,-6.134837,11.089979
-3.6826828,-6.650158,11.003458
-3.9794302,-7.209585,10.954937
-4.302446,-7.8157854,10.949706
-4.65378,-8.471207,10.993984
-5.0355225,-9.1779175,11.095042
-5.449762,-9.937391,11.261331
-5.8985248,-10.750235,11.502593
-6.3836956,-11.615836,11.829963
-6.9069095,-12.531923,12.256017
-7.469411,-13.494027,12.794758
-8.071873,-14.494829,13.461489
-8.714169,-15.523411,14.27252
-9.395093,-16.564413,15.244656
-10.112025,-17.597145,16.394373
-10.860538,-18.594738,17.736618
-11.633958,-19.523449,19.28313
-12.422907,-20.34233,21.040264
-13.214849,-21.00351,23.0063
-13.993715,-21.453384,25.16838
-14.739682,-21.6351,27.49935
-15.429224,-21.492542,29.954979
-16.035557,-20.975979,32.472313
-16.529598,-20.049059,34.97
-16.881544,-18.696455,37.351498
-17.063036,-16.930813,39.511707
-17.049814,-14.797258,41.346973
-16.824558,-12.3736515,42.767292
-16.379467,-9.765384,43.708645
-15.718059,-7.094738,44.142597
-14.855726,-4.486488,44.080616
-13.818803,-2.0527308,43.571632
-12.642196,0.119609594,42.693386
-11.366015,1.97598,41.539776
-10.031816,3.4951532,40.20746
-8.679119,4.6848316,38.784634
-7.342724,5.5739946,37.343773
-6.051052,6.204342,35.938656
-4.825513,6.6226707,34.604862
-3.6806946,6.8751626,33.362488
-2.625109,7.003788,32.21977
-1.6622193,7.0445237,31.176718
-0.79154503,7.0268826,30.228243
-9.702325e-3,6.9742513,29.366535
0.68869305,6.904641,28.58275
1.3102878,6.8315816,27.868095
1.8624172,6.764994,27.21446
2.352675,6.711974,26.614735
2.7886047,6.6774454,26.06292
3.1774888,6.6646886,25.554115
3.5262089,6.6757593,25.084442
3.8411639,6.7118106,24.650925
4.1282287,6.773336,24.251379
4.3927393,6.8603544,23.884295
4.6395006,6.9725432,23.548737
4.8728046,7.109334,23.24426
5.0964575,7.2699785,22.970839
5.3138094,7.453588,22.728794
5.527787,7.659154,22.518763
5.740924,7.8855534,22.341644
5.9553866,8.131539,22.19857
6.173002,8.395721,22.090874
6.3952737,8.676535,22.020052
6.6233997,8.972203,21.98774
6.85828,9.280697,21.995665
7.100522,9.599684,22.04561
7.350438,9.926479,22.139355
7.6080422,10.2579975,22.278612
7.873038,10.590703,22.464949
8.144804,10.920572,22.699694
8.42238,11.243066,22.983828
8.704449,11.553116,23.31786
8.989315,11.8451395,23.701685
9.274898,12.113077,24.134438
9.558716,12.350473,24.614328
9.837892,12.550595,25.138493
10.109162,12.706601,25.702847
10.368906,12.811758,26.301968
10.613192,12.859708,26.929022
10.837843,12.844776,27.57574
11.038536,12.762309,28.232485
11.210914,12.609023,28.888391
11.350724,12.383336,29.531622
11.453985,12.085652,30.14971
11.517152,11.718569,30.730005
11.537293,11.286964,31.260183
11.51226,10.797957,31.728788
11.44083,10.26071,32.12578
11.322818,9.686079,32.443
11.159143,9.086145,32.67459
10.951843,8.4736395,32.817204
10.704023,7.8613305,32.8701
10.419754,7.2614207,32.83504
10.103921,6.685007,32.71606
9.76203,6.14165,32.51908
9.399992,5.6390796,32.251457
9.023901,5.183052,31.921492
8.639816,4.77735,31.537966
8.25357,4.4239025,31.109707
7.870603,4.1230016,30.645245
7.495843,3.873575,30.152544
7.133616,3.673488,29.638834
6.7876034,3.519845,29.110518
6.4608274,3.409269,28.57315
6.1556716,3.3381462,28.031467
5.873919,3.3028278,27.489447
5.61681,3.299789,26.9504
5.385108,3.325745,26.417065
5.1791716,3.3777304,25.891705
4.9990273,3.4531453,25.376198
4.844439,3.5497785,24.872124
4.714973,3.6658087,24.380835
4.6100564,3.7997932,23.90352
4.52903,3.9506452,23.441265
4.4711914,4.117605,22.99509
4.435833,4.300208,22.565994
4.4222703,4.4982495,22.154984
4.429868,4.7117496,21.76311
4.4580564,4.940918,21.391483
4.5063424,5.18612,21.041313
4.5743203,5.447841,20.713915
4.6616726,5.7266517,20.410746
4.7681704,6.0231714,20.133417
4.8936706,6.338032,19.88372
5.038107,6.6718354,19.66365
5.20148,7.025111,19.47542
5.383843,7.3982644,19.321486
5.585285,7.791519,19.204557
5.8059087,8.204855,19.127615
6.045803,8.637929,19.093912
6.3050156,9.089994,19.106974
6.5835133,9.559801,19.17058
6.881142,10.045489,19.288734
7.197577,10.544469,19.465612
7.532266,11.053293,19.705475
7.884369,11.567526,20.01256
8.252685,12.08161,20.390919
8.635577,12.588747,20.844217
9.030894,13.080803,21.375483
9.435885,13.548248,21.986784
9.847121,13.9801655,22.678867
10.260426,14.364342,23.45074
10.670817,14.687471,24.29923
11.072483,14.935499,25.218525
11.458785,15.094123,26.199762
11.822319,15.149467,27.230705
12.155034,15.088922,28.295572
12.448422,14.902105,29.375088
12.69379,14.581907,30.446829
12.882602,14.125493,31.48591
13.006891,13.535162,32.46602
13.059718,12.81892,33.360764
13.035639,11.99063,34.14526
12.931138,11.06965,34.797775
12.744989,10.079924,35.301266
12.478483,9.048579,35.644585
12.135492,8.004166,35.82319
11.72236,6.9747415,35.83925
11.247598,5.986049,35.70114
10.721443,5.059995,35.422398
10.155298,4.213607,35.020306
9.561129,3.4585378,34.514336
8.95087,2.8011084,33.92463
8.335894,2.2427914,33.270695
7.7265835,1.781004,32.570435
7.1320257,1.4100555,31.8395
6.5598288,1.1221209,31.091013
6.016058,0.9081345,30.33553
5.5052657,0.75854635,29.581215
5.030594,0.6639108,28.834143
4.5939255,0.61530936,28.09863
4.196064,0.6046252,27.377602
3.8369203,0.6246952,26.672903
3.5156977,0.6693679,25.985594
3.2310648,0.73349464,25.316177
2.9813077,0.81287575,24.66478
2.7644646,0.90418017,24.031286
2.5784361,1.004852,23.415447
2.4210777,1.1130133,22.816944
2.2902713,1.227369,22.23544
2.183981,1.3471193,21.670605
2.1002948,1.4718809,21.122143
2.0374534,1.6016173,20.5898
1.9938698,1.7365805,20.07337
1.9681408,1.8772614,19.572704
1.9590529,2.02435,19.087713
1.9655826,2.1787028,18.618366
1.9868946,2.3413196,18.164701
2.0223372,2.5133233,17.72683
2.071436,2.6959481,17.304941
2.133887,2.8905299,16.89932
2.2095513,3.0985005,16.510353
2.2984462,3.3213851,16.13854
2.4007401,3.5608006,15.784519
2.5167463,3.8184545,15.449084
2.646917,4.0961447,15.133209
2.7918398,4.3957567,14.8380785
2.9522314,4.719259,14.565119
3.1289341,5.068695,14.316039
3.3229103,5.4461703,14.092875
3.5352364,5.85383,13.898036
3.7670958,6.2938294,13.734368
4.019769,6.768291,13.605213
4.2946215,7.2792454,13.514477
4.593084,7.8285513,13.466707
4.9166307,8.417792,13.467167
5.266747,9.048141,13.5219145
5.6448865,9.720183,13.637873
6.0524163,10.433707,13.822889
6.4905453,11.1874275,14.085771
6.9602337,11.9786625,14.4362755
7.4620767,12.802943,14.885051
7.9961634,13.653562,15.443481
8.561903,14.521066,16.123417
9.15782,15.392716,16.936739
9.781309,16.251944,17.89473
10.428372,17.077852,19.007189
11.09332,17.844877,20.281273
11.768476,18.522692,21.720028
12.443897,19.07652,23.320665
13.10716,19.468048,25.072643
13.743248,19.65706,26.955748
14.334629,19.604004,28.938446
14.861567,19.273441,30.976915
15.302754,18.63829,33.015198
15.636308,17.684444,34.986965
15.841122,16.415096,36.81917
15.8985195,14.853889,38.437664
15.794057,13.045917,39.774208
15.519243,11.055832,40.77404
15.072902,8.962839,41.402515
14.461896,6.8530626,41.649406
13.701013,4.810569,41.52984
12.811968,2.9087384,41.081474
11.821645,1.2036568,40.358635
10.759846,-0.26937377,39.424698
9.656923,-1.4959599,38.344387
8.541635,-2.4799497,37.177406
7.439476,-3.2390509,35.974182
6.371623,-3.7998977,34.773903
5.354471,-4.1935062,33.604485
4.3996735,-4.4516616,32.483826
3.51454,-4.6044188,31.421732
2.702644,-4.6786327,30.421995
1.9645164,-4.6973042,29.484295
1.2983344,-4.6794906,28.605768
0.70055187,-4.6405606,27.782192
0.1664406,-4.592629,27.008823
-0.30946633,-4.545053,26.280945
-0.73302495,-4.5049224,25.594185
-1.1102147,-4.4775085,24.944696
-1.4469441,-4.466654,24.329214
-1.7489151,-4.4751015,23.745066
-2.0215337,-4.5047655,23.19013
-2.269857,-4.556951,22.662792
-2.4985664,-4.6325283,22.161888
-2.7119625,-4.7320724,21.686651
-2.9139733,-4.855967,21.236673
-3.1081727,-5.004489,20.811863
-3.2978044,-5.1778636,20.412428
-3.4858103,-5.3763084,20.038853
-3.67486,-5.6000557,19.69189
-3.8673797,-5.8493667,19.372568
-4.0655785,-6.1245284,19.082184
-4.2714734,-6.4258437,18.822323
-4.4869103,-6.7536073,18.594872
-4.71358,-7.108071,18.402037
-4.953029,-7.489398,18.24636
-5.206666,-7.8976045,18.130743
-5.47576,-8.332488,18.058458
-5.7614326,-8.793538,18.033167
-6.0646434,-9.279835,18.058916
-6.3861623,-9.7899275,18.140133
-6.7265387,-10.321695,18.281597
-7.0860543,-10.87219,18.48838
-7.464668,-11.437468,18.765766
-7.8619475,-12.012398,19.119114
-8.276993,-12.590485,19.553679
-8.708342,-13.163681,20.07436
-9.153875,-13.722236,20.685383
-9.610711,-14.254584,21.389889
-10.075098,-14.747317,22.189459
-10.54232,-15.185262,23.083546
-11.006615,-15.551718,24.068863
-11.461125,-15.828886,25.138744
-11.897902,-15.998529,26.282547
-12.307964,-16.042885,27.485168
-12.681457,-15.945821,28.726784
-13.007893,-15.694196,29.982899
-13.276523,-15.279321,31.224838
-13.476803,-14.698381,32.42074
-13.598961,-13.955624,33.537056
-13.634627,-13.063086,34.540554
-13.577473,-12.040674,35.400574
-13.423793,-10.915457,36.091377
-13.172959,-9.720133,36.594208
-12.827677,-8.49082,36.898792
-12.393991,-7.2644033,37.003998
-11.881033,-6.0758047,36.917576
-11.30051,-4.9555464,36.654976
-10.666014,-3.9279346,36.23751
-9.992206,-3.0100412,35.690132
-9.293989,-2.2115269,35.039165
-8.585743,-1.5351924,34.310326
-7.8806877,-0.97805214,33.52719
-7.190424,-0.532691,32.71021
-6.5246506,-0.18868008,31.87624
-5.8910537,6.611782e-2,31.038517
-5.2953367,0.2444573,30.206928
-4.7413573,0.358877,29.388466
-4.2313337,0.42112035,28.587757
-3.7660882,0.4417791,27.807598
-3.3453016,0.43011528,27.049425
-2.9677598,0.39401454,26.313719
-2.6315825,0.34002963,25.600327
-2.3344212,0.27347994,24.908703
-2.073631,0.19858125,24.238087
-1.8464098,0.11858723,23.58762
-1.6499101,3.5930738e-2,22.956427
-1.481326,-4.764299e-2,22.343662
-1.3379576,-0.13095537,21.748537
-1.2172574,-0.21328773,21.170328
-1.1168604,-0.29428953,20.608383
-1.0346034,-0.37390068,20.062113
-0.9685331,-0.45228732,19.53099
-0.9169085,-0.52978957,19.014545
-0.8781966,-0.60688007,18.512348
-0.8510649,-0.6841315,18.024015
-0.83437157,-0.7621923,17.549198
-0.8271536,-0.8417689,17.08758
-0.8286151,-0.9236137,16.638874
-0.838115,-1.0085176,16.202824
-0.8551552,-1.0973064,15.779201
-0.87937033,-1.1908401,15.3678055
-0.91051733,-1.2900155,14.96847
-0.94846714,-1.3957696,14.581057
-0.9931974,-1.5090861,14.205467
-1.0447862,-1.6310022,13.841643
-1.1034079,-1.7626168,13.4895735
-1.1693287,-1.9050997,13.149301
-1.2429059,-2.0597022,12.82093
-1.3245854,-2.2277668,12.504639
-1.4149035,-2.4107385,12.20069
-1.514487,-2.610176,11.909449
-1.624056,-2.8277636,11.631394
-1.7444267,-3.0653212,11.367148
-1.8765161,-3.324816,11.1174965
-2.021346,-3.6083708,10.883421
-2.1800485,-3.9182723,10.666134
-2.3538709,-4.256976,10.467124
-2.5441813,-4.6271076,10.288204
-2.752474,-5.031457,10.131574
-2.9803724,-5.472966,9.999887
-3.229632,-5.954707,9.896338
-3.5021393,-6.4798417,9.824751
-3.7999096,-7.0515656,9.789691
-4.1250753,-7.673025,9.796586
-4.4798703,-8.347199,9.851862
-4.8666034,-9.07674,9.963089
-5.287617,-9.863758,10.139135
-5.745231,-10.709535,10.390316
-6.2416615,-11.614157,10.728528
-6.778911,-12.576042,11.167351
-7.3586245,-13.591352,11.722074
-7.9818974,-14.653271,12.409621
-8.6490345,-15.751146,13.248307
-9.359245,-16.869514,14.257341
-10.110272,-17.987028,15.456005
-10.897948,-19.07539,16.862383
-11.7156925,-20.098408,18.491545
-12.553964,-21.011406,20.353104
-13.399708,-21.76128,22.448118
-14.235865,-22.287603,24.76545
-15.0410385,-22.525194,27.27787
-15.789454,-22.408558,29.938484
-16.451365,-21.878397,32.678314
-16.994068,-20.889967,35.40619
-17.383657,-19.422455,38.012077
-17.587538,-17.487764,40.374756
-17.57756,-15.136472,42.373764
-17.333452,-12.4585495,43.90442
-16.845963,-9.577179,44.89313
-16.119083,-6.6355968,45.30935
-15.170734,-3.7791326,45.170696
-14.031574,-1.1364205,44.539467
-12.742059,1.1956911,43.511204
-11.348284,3.1601808,42.19855
-9.897437,4.7398705,40.71463
-8.433706,5.9508944,39.159782
-6.9952464,6.8325686,37.61364
-5.612465,7.436741,36.132656
-4.307544,7.8188157,34.751736
-3.0949082,8.031462,33.488224
-1.9822713,8.121002,32.346638
-0.9719441,8.125955,31.32308
-6.2154233e-2,8.076994,30.408817
0.75176054,7.997721,29.592896
1.4763566,7.9057693,28.863874
2.119298,7.8139577,28.210888
2.688764,7.731349,27.624199
3.1930227,7.6641397,27.095432
3.6401343,7.616381,26.617605
4.037759,7.5905385,26.18505
4.393037,7.5879164,25.793268
4.712525,7.6089797,25.438787
5.0021706,7.653588,25.118996
5.267312,7.7211647,24.832
5.512697,7.8108215,24.576511
5.74251,7.9214396,24.351725
5.960403,8.051728,24.157234
6.1695356,8.200255,23.992956
6.3726077,8.365469,23.859062
6.5718937,8.5457,23.755919
6.769274,8.73916,23.684042
6.966263,8.943927,23.644045
7.164029,9.157935,23.636595
7.3634195,9.378951,23.662363
7.564973,9.60456,23.721977
7.7689314,9.832146,23.815973
7.9752526,10.058878,23.944733
8.183615,10.281707,24.108427
8.393424,10.497361,24.306952
8.603818,10.702361,24.539854
8.813672,10.893043,24.806269
9.021609,11.065598,25.104845
9.226008,11.216131,25.433678
9.42502,11.340739,25.790247
9.616592,11.435601,26.171373
9.798493,11.497097,26.573185
9.968353,11.521933,26.99111
10.123712,11.507283,27.419893
10.262069,11.450939,27.85366
10.380956,11.351447,28.286
10.478004,11.208243,28.710094
10.551028,11.021757,29.118893
10.598101,10.793485,29.505297
10.61764,10.526017,29.862392
10.608478,10.223015,30.183676
10.569931,9.88913,30.463284
10.501851,9.529871,30.696203
10.404654,9.151421,30.87845
10.27933,8.760413,31.007198
10.127439,8.363689,31.08085
9.951063,7.9680414,31.099056
9.752761,7.579972,31.062653
9.535482,7.2054787,30.973572
9.302482,6.8498793,30.834686
9.057221,6.5176845,30.649637
8.8032675,6.212524,30.422634
8.544193,5.9371276,30.158268
8.283486,5.69335,29.861326
8.024473,5.4822335,29.536633
7.7702494,5.3041043,29.18891
7.523635,5.158682,28.822681
7.2871394,5.0451994,28.442198
7.0629454,4.962524,28.05139
6.8529034,4.909269,27.653852
6.65854,4.8838973,27.252844
6.4810753,4.884808,26.851297
6.3214483,4.9104085,26.45185
6.1803446,4.95917,26.056877
6.058227,5.02967,25.66852
5.9553714,5.1206193,25.288734
5.8718963,5.230879,24.91932
5.8077946,5.3594646,24.561956
5.7629614,5.5055447,24.218237
5.73722,5.668431,23.8897
5.730341,5.8475633,23.577852
5.742063,6.042492,23.284195
5.772106,6.2528515,23.010246
5.820181,6.478337,22.75756
5.8859963,6.7186728,22.527744
5.969264,6.9735827,22.322466
6.069696,7.242754,22.14347
6.1870017,7.5257998,21.992592
6.3208814,7.8222203,21.871744
6.4710155,8.131358,21.78293
6.6370497,8.452353,21.728233
6.81858,8.784089,21.7098
7.015131,9.125151,21.729822
7.226133,9.473761,21.7905
7.450896,9.827729,21.894007
7.688579,10.184403,22.042421
7.9381614,10.540612,22.23766
8.198406,10.89263,22.481386
8.467829,11.236142,22.774904
8.74466,11.566233,23.11903
9.026817,11.877395,23.51395
9.311875,12.1635685,23.959063
9.597045,12.41822,24.45281
9.879163,12.634462,24.992517
10.154693,12.805232,25.57423
10.419746,12.92351,26.192583
10.670123,12.982603,26.840712
10.901371,12.976475,27.51022
11.108881,12.900103,28.191227
11.288003,12.749859,28.872519
11.434189,12.52387,29.54179
11.543157,12.222341,30.186012
11.611075,11.847782,30.791897
11.634747,11.405135,31.346434
11.611786,10.901734,31.837488
11.540781,10.347116,32.254375
11.421414,9.752657,32.588398
11.254539,9.13107,32.833267
11.0421915,8.495797,32.985374
10.787552,7.860345,33.043888
10.494831,7.2376294,33.01066
10.169111,6.639393,32.88995
9.816139,6.0757346,32.688053
9.442099,5.5547915,32.412773
9.053368,5.0825853,32.07292
8.656289,4.663023,31.67779
8.256963,4.2980328,31.236694
7.8610697,3.9878,30.758602
7.4737425,3.7310662,30.251856
7.099475,3.5254576,29.72399
6.742073,3.3678088,29.181639
6.404647,3.2544637,28.630522
6.0896287,3.1815364,28.075478
5.7988195,3.1451247,27.520542
5.53345,3.1414764,26.969042
5.294253,3.1671093,26.423698
5.0815387,3.2188916,25.886742
4.895274,3.2940888,25.359997
4.7351556,3.3903832,24.844984
4.6006784,3.5058744,24.34299
4.491198,3.639063,23.855139
4.4059844,3.7888262,23.382439
4.344269,3.954387,22.925842
4.3052807,4.135278,22.486275
4.2882805,4.331307,22.064676
4.292583,4.542517,21.662024
4.3175764,4.769155,21.279362
4.3627343,5.011632,20.917824
4.427624,5.270492,20.57866
4.511911,5.546376,20.263252
4.6153574,5.8399878,19.973146
4.7378206,6.1520557,19.710066
4.8792443,6.4832973,19.475937
5.0396495,6.8343744,19.272915
5.219122,7.2058454,19.1034
5.417794,7.598111,18.970057
5.635826,8.0113535,18.87584
5.8733788,8.445462,18.82399
6.130587,8.899949,18.81805
6.407523,9.373857,18.861855
6.7041564,9.865646,18.959503
7.020305,10.373079,19.115324
7.3555827,10.89308,19.333803
7.7093325,11.421598,19.619484
8.080559,11.9534645,19.976828
8.46785,12.482247,20.410019
8.869289,13.0001335,20.92273
9.282373,13.497836,21.517809
9.703919,13.964559,22.19692
10.129983,14.38804,22.960112
10.555789,14.754699,23.805347
10.97568,15.049931,24.728012
11.383105,15.258554,25.72043
11.77065,15.365455,26.77145
12.130131,15.356408,27.86616
12.452759,15.219079,28.985815
12.729391,14.944127,30.108055
12.950865,14.526343,31.20747
13.108413,13.965685,32.256557
13.1941395,13.268061,33.227062
13.201531,12.445714,34.091614
13.12595,11.517071,34.825527
12.965062,10.505985,35.408573
12.719154,9.440399,35.82645
12.391279,8.350537,36.071815
11.9872055,7.2668304,36.144638
11.515168,6.217848,36.051872
10.985436,5.2284827,35.806484
10.409741,4.3186216,35.426018
9.80063,3.5024061,34.93088
9.170807,2.7881122,34.342648
8.532537,2.178559,33.682537
7.8971395,1.6719089,32.970222
7.2746162,1.2626843,32.22305
6.673423,0.9428469,31.455624
6.100365,0.70281005,30.679728
5.56061,0.5323088,29.904476
5.05778,0.42108524,29.136623
4.5941105,0.35938647,28.380945
4.170638,0.33829156,27.64063
3.7874036,0.34989664,26.917656
3.4436529,0.3873904,26.213104
3.1380267,0.44505098,25.527428
2.868729,0.51819044,24.860662
2.6336753,0.60306764,24.212578
2.4306145,0.69678533,23.582792
2.2572315,0.7971828,22.970854
2.1112266,0.90273046,22.376291
1.990377,1.0124323,21.798649
1.8925825,1.1257383,21.237503
1.8158981,1.2424667,20.692474
1.7585549,1.3627392,20.163237
1.7189734,1.4869256,19.649515
1.6957686,1.6155989,19.151089
1.6877517,1.7495,18.66779
1.6939265,1.8895096,18.199509
1.7134848,2.0366275,17.746195
1.7457991,2.1919587,17.30786
1.790415,2.3567023,16.884584
1.8470438,2.5321474,16.476524
1.9155542,2.7196696,16.08392
1.9959657,2.9207318,15.707111
2.0884423,3.1368864,15.346552
2.1932867,3.3697774,15.002823
2.3109357,3.621145,14.676657
2.4419568,3.8928275,14.368961
2.5870438,4.1867633,14.080851
2.7470157,4.50499,13.813675
2.9228132,4.849641,13.569063
3.115496,5.222934,13.348968
3.3262396,5.6271567,13.155715
3.5563314,6.0646415,12.992068
3.8071623,6.537727,12.861292
4.080219,7.0487046,12.767226
4.3770676,7.599748,12.71437
4.6993356,8.192813,12.707966
5.048683,8.829509,12.754094
5.426766,9.510931,12.859759
5.835182,10.237447,13.0329685
6.2754087,11.008426,13.282796
6.7487106,11.821906,13.619411
7.25603,12.674191,14.054053
7.7978463,13.559372,14.598922
8.373999,14.468774,15.266956
8.983477,15.390351,16.071453
9.624165,16.308046,17.025469
10.292553,17.201172,18.14097
10.983415,18.043905,19.42765
11.689464,18.805002,20.891417
12.401017,19.447906,22.532516
13.105706,19.931452,24.343388
13.7882805,20.211363,26.306389
14.430589,20.24277,28.391684
15.0118065,19.98382,30.555723
15.509007,19.400322,32.740837
15.898139,18.471062,34.876545
16.155432,17.193108,36.88306
16.2592,15.58608,38.67713
16.191887,13.694202,40.179913
15.942119,11.585103,41.325798
15.506417,9.344837,42.070686
14.89026,7.0695295,42.39785
14.108187,4.8549566,42.319912
13.182863,2.7861273,41.876328
12.143189,0.92896867,41.126915
11.021768,-0.67434716,40.143005
9.852156,-2.0059776,38.9982
8.666343,-3.0694776,37.760616
7.4927607,-3.8846712,36.487656
6.3550177,-4.4817843,35.223583
5.2713375,-4.8960266,33.99947
4.254601,-5.1633186,32.834732
3.312809,-5.317384,31.73946
2.4497898,-5.388091,30.716919
1.6660016,-5.4007688,29.765804
0.9593245,-5.376179,28.882072
0.32577413,-5.330879,28.060308
-0.23989123,-5.2777667,27.294666
-0.7436788,-5.226681,26.57947
-1.191979,-5.1849785,25.909554
-1.591279,-5.1580462,25.280436
-1.9479557,-5.1497416,24.68837
-2.2681344,-5.162753,24.130327
-2.5575962,-5.198895,23.60395
-2.821726,-5.2593393,23.10748
-3.0654874,-5.3447995,22.639685
-3.2934186,-5.4556713,22.199804
-3.5096438,-5.5921392,21.787487
-3.7178934,-5.754255,21.402752
-3.9215295,-5.941991,21.045948
